receipt_id,item_id,barcode,userFlaggedBarcode,finalPrice,itemPrice,quantityPurchased
600b34ca0a7214ada200000c,3210,,,7.49,7.49,1.0
600b34ca0a7214ada200000c,3211,,,5.49,5.49,1.0
600b34ca0a7214ada200000c,3212,,,2.08,2.08,1.0
600b34ca0a7214ada200000c,3213,,,4.69,4.69,1.0
600b34ca0a7214ada200000c,3214,,,2.98,2.98,1.0
600b34ca0a7214ada200000c,3215,,,4.49,4.49,1.0
600b34ca0a7214ada200000c,3216,,,4.19,4.19,1.0
600b34ca0a7214ada200000c,3217,,,4.19,4.19,1.0
600b34ca0a7214ada200000c,3218,,,4.19,4.19,1.0
600b34ca0a7214ada200000c,3219,,,4.19,4.19,1.0
600b34ca0a7214ada200000c,3220,,,6.67,6.67,1.0
600b34ca0a7214ada200000c,3221,,,7.99,7.99,1.0
600b34ca0a7214ada200000c,3222,,,7.99,7.99,1.0
600b34ca0a7214ada200000c,3223,,,3.89,3.89,1.0
600b34ca0a7214ada200000c,3224,,,3.97,3.97,1.0
600b34ca0a7214ada200000c,3225,,,4.99,4.99,1.0
600b34ca0a7214ada200000c,3226,,,4.99,4.99,1.0
600b34ca0a7214ada200000c,3227,,,3.49,3.49,1.0
600b34ca0a7214ada200000c,3228,,,3.49,3.49,1.0
600b34ca0a7214ada200000c,3229,,,3.49,3.49,1.0
600b34ca0a7214ada200000c,3230,,,4.49,4.49,1.0
600b34ca0a7214ada200000c,3231,,,3.49,3.49,1.0
600b34ca0a7214ada200000c,3232,,,3.49,3.49,1.0
600b34ca0a7214ada200000c,3233,,,3.49,3.49,1.0
600b34ca0a7214ada200000c,3234,,,3.49,3.49,1.0
600b34ca0a7214ada200000c,3235,,,4.49,4.49,1.0
600b34ca0a7214ada200000c,3236,,,3.49,3.49,1.0
600b34ca0a7214ada200000c,3237,,,9.17,9.17,1.0
600b34ca0a7214ada200000c,3238,,,16.24,16.24,1.0
600b34ca0a7214ada200000c,3239,,,0.56,0.56,1.0
600b34ca0a7214ada200000c,3240,,,0.56,0.56,1.0
600b34ca0a7214ada200000c,3241,,,0.56,0.56,1.0
600b34ca0a7214ada200000c,3242,,,0.56,0.56,1.0
600b34ca0a7214ada200000c,3243,,,0.56,0.56,1.0
600b34ca0a7214ada200000c,3244,,,0.56,0.56,1.0
600b34ca0a7214ada200000c,3245,,,0.56,0.56,1.0
600b34ca0a7214ada200000c,3246,,,0.56,0.56,1.0
600b34ca0a7214ada200000c,3247,,,0.56,0.56,1.0
600b34ca0a7214ada200000c,3248,,,1.33,1.33,1.0
600b34ca0a7214ada200000c,3249,,,4.28,4.28,1.0
600b34ca0a7214ada200000c,3250,,,9.12,9.12,1.0
600b34ca0a7214ada200000c,3251,,,11.23,11.23,1.0
600b34ca0a7214ada200000c,3252,,,3.79,3.79,1.0
600b34ca0a7214ada200000c,3253,,,3.38,3.38,1.0
600b34ca0a7214ada200000c,3254,,,2.34,2.34,1.0
600b34ca0a7214ada200000c,3255,,,2.34,2.34,1.0
600b34ca0a7214ada200000c,3256,,,2.34,2.34,1.0
600b34ca0a7214ada200000c,3257,,,2.34,2.34,1.0
600b34ca0a7214ada200000c,3258,,,2.34,2.34,1.0
600b34ca0a7214ada200000c,3259,,,2.34,2.34,1.0
600b34ca0a7214ada200000c,3260,,,2.34,2.34,1.0
600b34ca0a7214ada200000c,3261,,,2.34,2.34,1.0
600b34ca0a7214ada200000c,3262,,,12.34,12.34,1.0
600b34ca0a7214ada200000c,3263,,,2.34,2.34,1.0
600b34ca0a7214ada200000c,3264,,,2.34,2.34,1.0
600b34ca0a7214ada200000c,3265,,,42.34,42.34,1.0
600b34ca0a7214ada200000c,3266,,,2.34,2.34,1.0
600b34ca0a7214ada200000c,3267,,,42.34,42.34,1.0
600b34ca0a7214ada200000c,3268,,,12.62,12.62,1.0
600b34ca0a7214ada200000c,3269,,,45.86,45.86,1.0
600b34ca0a7214ada200000c,3270,,,7.89,7.89,1.0
600b34ca0a7214ada200000c,3271,,,8.99,8.99,1.0
600b34ca0a7214ada200000c,3272,,,0.19,0.19,1.0
600b34ca0a7214ada200000c,3273,,,0.76,0.76,1.0
600b34ca0a7214ada200000c,3274,,,4.49,4.49,1.0
600b34ca0a7214ada200000c,3275,,,6.99,6.99,1.0
600b34ca0a7214ada200000c,3276,,,6.99,6.99,1.0
600b34ca0a7214ada200000c,3277,,,6.99,6.99,1.0
600b34ca0a7214ada200000c,3278,,,5.99,5.99,1.0
600b34ca0a7214ada200000c,3279,,,1.49,1.49,1.0
600b34ca0a7214ada200000c,3280,,,5.79,5.79,1.0
600b34ca0a7214ada200000c,3281,,,6.35,6.35,1.0
600b34ca0a7214ada200000c,3282,,,6.05,6.05,1.0
600b34ca0a7214ada200000c,3283,,,19.96,19.96,1.0
600b34ca0a7214ada200000c,3284,,,2.42,2.42,1.0
600b34ca0a7214ada200000c,3285,,,5.96,5.96,1.0
600b34ca0a7214ada200000c,3286,,,1.64,1.64,1.0
600b34ca0a7214ada200000c,3287,,,3.98,3.98,1.0
600b34ca0a7214ada200000c,3288,,,4.79,4.79,1.0
600b34ca0a7214ada200000c,3289,,,1.76,1.76,1.0
600b34ca0a7214ada200000c,3290,,,0.93,0.93,1.0
600b34ca0a7214ada200000c,3291,,,0.99,0.99,1.0
600b34ca0a7214ada200000c,3292,,,3.99,3.99,4.0
600b34ca0a7214ada200000c,3293,,,4.49,4.49,1.0
600b34ca0a7214ada200000c,3294,,,1.24,1.24,1.0
600b34ca0a7214ada200000c,3295,,,2.99,2.99,1.0
600b34ca0a7214ada200000c,3296,,,0.54,0.54,1.0
600b34ca0a7214ada200000c,3297,,,0.54,0.54,1.0
600b34ca0a7214ada200000c,3298,,,0.54,0.54,1.0
600b34ca0a7214ada200000c,3299,,,1.08,1.08,1.0
600b34ca0a7214ada200000c,3300,,,3.99,3.99,1.0
600b34ca0a7214ada200000c,3301,,,5.96,5.96,1.0
600b34ca0a7214ada200000c,3302,,,2.99,2.99,1.0
600b2dd60a7214ada200000b,3303,076840100354,,14.01,14.01,3.0
600b2dd60a7214ada200000b,3304,076840580750,,28.00,28.00,5.0
600b2dd60a7214ada200000b,3305,076840580750,,10.28,10.28,2.0
600b2dd60a7214ada200000b,3306,028400642033,,8.52,8.52,2.0
600b2dd60a7214ada200000b,3307,,,3.59,3.59,1.0
600b2dd60a7214ada200000b,3308,,,3.79,3.79,1.0
600b2dd60a7214ada200000b,3309,,,2.49,2.49,1.0
600b2dd60a7214ada200000b,3310,,,2.99,2.99,1.0
600b2dd60a7214ada200000b,3311,030000562383,,5.19,5.19,1.0
600b2dd60a7214ada200000b,3312,,,4.99,4.99,1.0
600b2dd60a7214ada200000b,3313,,,2.99,2.99,1.0
600b2dd60a7214ada200000b,3314,737628011506,,3.29,3.29,1.0
600b2dd60a7214ada200000b,3315,,,7.19,7.19,1.0
600b2dd60a7214ada200000b,3316,,,4.43,4.43,1.0
600b2dd60a7214ada200000b,3317,,,4.99,4.99,1.0
600b2dd60a7214ada200000b,3318,,,10.48,10.48,1.0
600b2dd60a7214ada200000b,3319,021000612239,,1.67,1.67,1.0
600b2dd60a7214ada200000b,3320,,,2.49,2.49,1.0
600b2dd60a7214ada200000b,3321,,,2.49,2.49,1.0
600b2dd60a7214ada200000b,3322,021000615315,,3.99,3.99,1.0
600b2dd60a7214ada200000b,3323,,,2.49,2.49,1.0
600b2dd60a7214ada200000b,3324,,,4.06,4.06,1.0
600b2dd60a7214ada200000b,3325,,,2.88,2.88,1.0
600b2dd60a7214ada200000b,3326,,,2.74,2.74,1.0
600b2dd60a7214ada200000b,3327,,,2.74,2.74,1.0
600b2dd60a7214ada200000b,3328,,,7.98,7.98,1.0
600b2dd60a7214ada200000b,3329,,,9.34,9.34,1.0
600b2dd60a7214ada200000b,3330,4011,,1.38,1.38,1.0
600b2dd60a7214ada200000b,3331,4011,,0.98,0.98,1.0
600b2dd60a7214ada200000b,3332,,,1.87,1.87,1.0
600b2dd60a7214ada200000b,3333,015000056087,,3.62,3.62,1.0
600b2dd60a7214ada200000b,3334,,,2.48,2.48,1.0
600b2dd60a7214ada200000b,3335,4068,,0.55,0.55,1.0
600b2dd60a7214ada200000b,3336,,,1.97,1.97,1.0
600b2dd60a7214ada200000b,3337,,,3.22,3.22,1.0
600b2dd60a7214ada200000b,3338,4225,,2.98,2.98,1.0
600b2dd60a7214ada200000b,3339,021000039340,,3.46,3.46,1.0
600b2dd60a7214ada200000b,3340,94094,,1.96,1.96,1.0
600b2dd60a7214ada200000b,3341,,,4.08,4.08,1.0
600b2dd60a7214ada200000b,3342,896859000489,,2.96,2.96,1.0
600b2dd60a7214ada200000b,3343,,,2.96,2.96,1.0
600b2dd60a7214ada200000b,3344,,,2.78,2.78,1.0
600b2dd60a7214ada200000b,3345,,,2.78,2.78,1.0
600b2dd60a7214ada200000b,3346,,,1.47,1.47,1.0
600b2dd60a7214ada200000b,3347,,,3.84,3.84,1.0
600b2dd60a7214ada200000b,3348,,,1.96,1.96,1.0
600b2dd60a7214ada200000b,3349,,,1.88,1.88,1.0
600b2dd60a7214ada200000b,3350,,,2.58,2.58,1.0
600b2dd60a7214ada200000b,3351,,,3.84,3.84,1.0
600b2dd60a7214ada200000b,3352,,,12.48,12.48,1.0
600b2dd60a7214ada200000b,3353,,,1.48,1.48,1.0
600b2dd60a7214ada200000b,3354,,,2.36,2.36,1.0
600b2dd60a7214ada200000b,3355,,,2.48,2.48,1.0
600b2dd60a7214ada200000b,3356,,,1.98,1.98,1.0
600b2dd60a7214ada200000b,3357,,,2.78,2.78,1.0
600b2dd60a7214ada200000b,3358,,,2.78,2.78,1.0
600b2dd60a7214ada200000b,3359,,,1.47,1.47,1.0
600b2dd60a7214ada200000b,3360,,,3.84,3.84,1.0
600b2dd60a7214ada200000b,3361,,,1.96,1.96,1.0
600b2dd60a7214ada200000b,3362,,,1.88,1.88,1.0
600b2dd60a7214ada200000b,3363,,,2.58,2.58,1.0
600b2dd60a7214ada200000b,3364,,,3.84,3.84,1.0
600b2dd60a7214ada200000b,3365,036000478044,,12.48,12.48,1.0
600b2dd60a7214ada200000b,3366,,,1.48,1.48,1.0
600b2dd60a7214ada200000b,3367,,,2.36,2.36,1.0
600b2dd60a7214ada200000b,3368,,,2.48,2.48,1.0
600b2dd60a7214ada200000b,3369,,,1.98,1.98,1.0
600b2dd60a7214ada200000b,3370,,,2.63,2.63,1.0
600b2dd60a7214ada200000b,3371,,,1.98,1.98,1.0
600b2dd60a7214ada200000b,3372,,,0.88,0.88,1.0
600b2dd60a7214ada200000b,3373,016000496361,,1.23,1.23,1.0
600b2dd60a7214ada200000b,3374,,,2.49,2.49,1.0
600b2dd60a7214ada200000b,3375,013800190215,,2.99,2.99,1.0
600b2dd60a7214ada200000b,3376,,,2.49,2.49,1.0
600b2dd60a7214ada200000b,3377,,,4.49,4.49,1.0
600b2dd60a7214ada200000b,3378,,,6.99,6.99,1.0
600b2dd60a7214ada200000b,3379,,,3.59,3.59,1.0
600b2dd60a7214ada200000b,3380,,,5.99,5.99,1.0
600b2dd60a7214ada200000b,3381,,,2.99,2.99,1.0
600b2dd60a7214ada200000b,3382,,,4.99,4.99,1.0
600b2dd60a7214ada200000b,3383,,,2.49,2.49,1.0
600b2dd60a7214ada200000b,3384,,,3.29,3.29,1.0
600b2dd60a7214ada200000b,3385,,,5.49,5.49,1.0
600b2dd60a7214ada200000b,3386,048001213517,,4.28,4.28,1.0
600b2dd60a7214ada200000b,3387,,,1.98,1.98,1.0
600b2dd60a7214ada200000b,3388,,,1.99,1.99,1.0
600b2dd60a7214ada200000b,3389,,,1.99,1.99,1.0
600b2dd60a7214ada200000b,3390,,,2.58,2.58,1.0
600b2dd60a7214ada200000b,3391,,,2.58,2.58,1.0
600b2dd60a7214ada200000b,3392,,,6.98,6.98,1.0
600b2dd60a7214ada200000b,3393,,,1.49,1.49,1.0
600b2dd60a7214ada200000b,3394,,,5.99,5.99,1.0
600b2dd60a7214ada200000b,3395,,,0.75,0.75,1.0
600b2dd60a7214ada200000b,3396,,,7.51,7.51,1.0
600b2dd60a7214ada200000b,3397,,,3.99,3.99,1.0
600b2dd60a7214ada200000b,3398,,,0.75,0.75,1.0
600b2dd60a7214ada200000b,3399,,,0.75,0.75,1.0
600b2dd60a7214ada200000b,3400,,,2.79,2.79,1.0
600b2dd60a7214ada200000b,3401,,,4.99,4.99,1.0
600b2dd60a7214ada200000b,3402,,,4.99,4.99,1.0
600b2dd60a7214ada200000b,3403,,,19.99,19.99,1.0
600affe60a7214ada2000009,3404,,,3.59,3.59,1.0
600affe60a7214ada2000009,3405,,,3.79,3.79,1.0
600affe60a7214ada2000009,3406,,,2.49,2.49,1.0
600affe60a7214ada2000009,3407,,,2.99,2.99,1.0
600affe60a7214ada2000009,3408,030000562383,,5.19,5.19,1.0
600affe60a7214ada2000009,3409,,,4.99,4.99,1.0
600affe60a7214ada2000009,3410,,,2.99,2.99,1.0
600affe60a7214ada2000009,3411,,,3.29,3.29,1.0
600affe60a7214ada2000009,3412,,,7.19,7.19,1.0
600affe60a7214ada2000009,3413,,,4.43,4.43,1.0
600affe60a7214ada2000009,3414,,,4.99,4.99,1.0
600affe60a7214ada2000009,3415,,,10.48,10.48,1.0
600affe60a7214ada2000009,3416,021000612239,,1.67,1.67,1.0
600affe60a7214ada2000009,3417,,,2.49,2.49,1.0
600affe60a7214ada2000009,3418,,,2.49,2.49,1.0
600affe60a7214ada2000009,3419,,,3.99,3.99,1.0
600affe60a7214ada2000009,3420,,,3.49,3.49,1.0
600affe60a7214ada2000009,3421,,,1.73,1.73,1.0
600affe60a7214ada2000009,3422,,,5.96,5.96,1.0
600affe60a7214ada2000009,3423,,,1.64,1.64,1.0
600affe60a7214ada2000009,3424,,,3.98,3.98,1.0
600a1a8d0a7214ada2000008,3425,041000022623,,7.48,7.48,4.0
600a1a8d0a7214ada2000008,3426,,,12.65,12.65,5.0
600a1a8d0a7214ada2000008,3427,,,4.84,4.84,2.0
600a1a8d0a7214ada2000008,3428,012000809941,,2.85,2.85,3.0
600a1a8d0a7214ada2000008,3429,028400642033,,7.48,7.48,2.0
600a1a8d0a7214ada2000008,3430,,,10.99,10.99,1.0
600a1a8d0a7214ada2000008,3431,,,0.79,0.79,1.0
600a1a8d0a7214ada2000008,3432,,,1.98,1.98,1.0
600a1a8d0a7214ada2000008,3433,,,1.49,1.49,1.0
600a1a8d0a7214ada2000008,3434,,,2.49,2.49,1.0
600a1a8d0a7214ada2000008,3435,,,2.49,2.49,1.0
600a1a8d0a7214ada2000008,3436,,,3.79,3.79,1.0
600a1a8d0a7214ada2000008,3437,,,5.99,5.99,1.0
600a1a8d0a7214ada2000008,3438,,,6.98,6.98,1.0
600a1a8d0a7214ada2000008,3439,,,5.99,5.99,1.0
600a1a8d0a7214ada2000008,3440,511111802358,,28.14,28.14,1.0
600a1a8d0a7214ada2000008,3441,,,6.45,6.45,1.0
600a1a8d0a7214ada2000008,3442,,,6.49,6.49,1.0
600a1a8d0a7214ada2000008,3443,,,4.98,4.98,1.0
600a1a8d0a7214ada2000008,3444,025500202310,,9.99,9.99,1.0
600a1a8d0a7214ada2000008,3445,,,9.99,9.99,1.0
600a1a8d0a7214ada2000008,3446,,,14.99,14.99,1.0
600a1a8d0a7214ada2000008,3447,,,4.99,4.99,1.0
600a1a8d0a7214ada2000008,3448,,,5.99,5.99,1.0
600a1a8d0a7214ada2000008,3449,,,2.99,2.99,1.0
600a1a8d0a7214ada2000008,3450,,,2.99,2.99,1.0
600a1a8d0a7214ada2000008,3451,,,4.99,4.99,1.0
600a1a8d0a7214ada2000008,3452,,,4.98,4.98,1.0
600a1a8d0a7214ada2000008,3453,,,2.49,2.49,1.0
600a1a8d0a7214ada2000008,3454,,,3.29,3.29,1.0
600a1a8d0a7214ada2000008,3455,,,5.49,5.49,1.0
600a1a8d0a7214ada2000008,3456,048001213517,,4.28,4.28,1.0
600a1a8d0a7214ada2000008,3457,,,1.98,1.98,1.0
600a1a8d0a7214ada2000008,3458,,,1.99,1.99,1.0
600a1a8d0a7214ada2000008,3459,,,1.99,1.99,1.0
600a1a8d0a7214ada2000008,3460,,,2.34,2.34,1.0
600a1a8d0a7214ada2000008,3461,,,2.34,2.34,1.0
600a1a8d0a7214ada2000008,3462,,,12.62,12.62,1.0
600a1a8d0a7214ada2000008,3463,,,12.62,12.62,1.0
600a1a8d0a7214ada2000008,3464,,,45.86,45.86,1.0
600a1a8d0a7214ada2000008,3465,043000009604,,2.58,2.58,1.0
600a1a8d0a7214ada2000008,3466,311111452382,,5.99,5.99,1.0
600a1a8d0a7214ada2000008,3467,311111511867,,3.99,3.99,1.0
600a1a8d0a7214ada2000008,3468,,,9.98,9.98,1.0
600a1a8d0a7214ada2000008,3469,,,4.99,4.99,1.0
600a1a8d0a7214ada2000008,3470,,,38.76,38.76,1.0
600a1a8d0a7214ada2000008,3471,,,30.59,30.59,1.0
600a1a8d0a7214ada2000008,3472,,,2.74,2.74,1.0
600a1a8d0a7214ada2000008,3473,021834033316,,27.92,27.92,1.0
600a1a8d0a7214ada2000008,3474,021834033316,,3.49,3.49,1.0
600a1a8d0a7214ada2000008,3475,,,10.99,10.99,1.0
600a1a8d0a7214ada2000008,3476,,,11.98,11.98,1.0
600a1a8d0a7214ada2000008,3477,,,6.98,6.98,1.0
600a1a8d0a7214ada2000008,3478,23572500000,,17.97,17.97,1.0
600a1a8d0a7214ada2000008,3479,,,2.69,2.69,1.0
600a1a8d0a7214ada2000008,3480,,,8.58,8.58,1.0
600a1a8d0a7214ada2000008,3481,,,5.99,5.99,1.0
600a1a8d0a7214ada2000008,3482,012000106057,,8.99,8.99,1.0
600a1a8d0a7214ada2000008,3483,012000000171,,8.99,8.99,1.0
600a1a8d0a7214ada2000008,3484,012000010736,,17.98,17.98,1.0
600a1a8d0a7214ada2000008,3485,,,3.75,3.75,1.0
600a1a8d0a7214ada2000008,3486,,,1.69,1.69,1.0
600a1a8d0a7214ada2000008,3487,,,1.69,1.69,1.0
600a1a8d0a7214ada2000008,3488,,,2.99,2.99,1.0
600a1a8d0a7214ada2000008,3489,511111101451,,3.99,3.99,1.0
600a1a8d0a7214ada2000008,3490,,,1.96,1.96,1.0
600a1a8d0a7214ada2000008,3491,,,2.98,2.98,1.0
600a1a8d0a7214ada2000008,3492,,,1.49,1.49,1.0
600a1a8d0a7214ada2000008,3493,,,1.49,1.49,1.0
600a1a8d0a7214ada2000008,3494,,,3.98,3.98,1.0
600a1a8d0a7214ada2000008,3495,043000050910,,3.98,3.98,1.0
600a1a8d0a7214ada2000008,3496,043000050910,,3.98,3.98,1.0
600a1a8d0a7214ada2000008,3497,,,3.49,3.49,1.0
600a1a8d0a7214ada2000008,3498,,,6.98,6.98,1.0
600a1a8d0a7214ada2000008,3499,,,1.52,1.52,1.0
600a1a8d0a7214ada2000008,3500,,,0.19,0.19,1.0
600a1a8d0a7214ada2000008,3501,,,3.23,3.23,1.0
600a1a8d0a7214ada2000008,3502,071100211474,,6.58,6.58,1.0
600a1a8d0a7214ada2000008,3503,4540,,7.89,7.89,1.0
600a1a8d0a7214ada2000008,3504,,,8.99,8.99,1.0
600a1a8d0a7214ada2000008,3505,,,0.19,0.19,1.0
600a1a8d0a7214ada2000008,3506,4090,,0.76,0.76,1.0
600a1a8d0a7214ada2000008,3507,,,4.49,4.49,1.0
600a1a8d0a7214ada2000008,3508,,,6.99,6.99,1.0
600a1a8d0a7214ada2000008,3509,311111452382,,6.99,6.99,1.0
600a1a8d0a7214ada2000008,3510,311111452382,,6.99,6.99,1.0
600a1a8d0a7214ada2000008,3511,,,5.99,5.99,1.0
600a1a8d0a7214ada2000008,3512,,,1.49,1.49,1.0
600a1a8d0a7214ada2000008,3513,311111452382,,6.99,6.99,1.0
600a1a8d0a7214ada2000008,3514,,,5.99,5.99,1.0
600a1a8d0a7214ada2000008,3515,,,1.49,1.49,1.0
600a1a8d0a7214ada2000008,3516,,,5.79,5.79,1.0
600a1a8d0a7214ada2000008,3517,,,6.35,6.35,1.0
600a1a8d0a7214ada2000008,3518,612669316714,,6.05,6.05,1.0
600a1a8d0a7214ada2000008,3519,,,19.96,19.96,1.0
600a1a8d0a7214ada2000008,3520,,,2.42,2.42,1.0
600a1a8d0a7214ada2000008,3521,,,1.25,1.25,1.0
600a1a8d0a7214ada2000008,3522,,,4.98,4.98,1.0
600a1a8d0a7214ada2000008,3523,,,4.98,4.98,1.0
600a1a8d0a7214ada2000008,3524,,,3.75,3.75,1.0
600a1a8d0a7214ada2000008,3525,,,12.58,12.58,1.0
600a1a8d0a7214ada2000008,3526,041129411506,,3.49,3.49,1.0
600a1a8d0a7214ada2000008,3527,311111603920,,3.49,3.49,1.0
600a1a8d0a7214ada2000008,3528,,,7.98,7.98,1.0
600a1a8d0a7214ada2000008,3529,,,3.99,3.99,1.0
600a1a8d0a7214ada2000008,3530,,,3.99,3.99,1.0
600a1a8d0a7214ada2000008,3531,044000043254,,3.99,3.99,1.0
600a1a8d0a7214ada2000008,3532,048001154049,,3.38,3.38,1.0
600a1a8d0a7214ada2000008,3533,071100006681,,5.49,5.49,1.0
600a1a8d0a7214ada2000008,3534,,,3.99,3.99,1.0
600a1a8d0a7214ada2000008,3535,,,11.97,11.97,1.0
600a1a8d0a7214ada2000008,3536,021000065127,,5.29,5.29,1.0
600a1a8d0a7214ada2000008,3537,,,3.49,3.49,1.0
600a1a8d0a7214ada2000008,3538,,,7.99,7.99,1.0
600a1a8d0a7214ada2000008,3539,,,3.19,3.19,1.0
600a1a8d0a7214ada2000008,3540,044700098752,,7.99,7.99,1.0
600a1a8d0a7214ada2000008,3541,,,15.98,15.98,1.0
600a1a8d0a7214ada2000008,3542,,,23.96,23.96,1.0
600a1a8d0a7214ada2000008,3543,,,15.98,15.98,1.0
600a1a8d0a7214ada2000008,3544,,,5.99,5.99,1.0
600a1a8d0a7214ada2000008,3545,,,5.99,5.99,1.0
600a1a8d0a7214ada2000008,3546,,,4.99,4.99,1.0
600a1a8d0a7214ada2000008,3547,,,2.99,2.99,1.0
600a1a8d0a7214ada2000008,3548,,,2.99,2.99,1.0
600a1a8d0a7214ada2000008,3549,4061,,1.49,1.49,1.0
600a1a8d0a7214ada2000008,3550,,,3.99,3.99,1.0
600a1a8d0a7214ada2000008,3551,,,3.99,3.99,1.0
600a1a8d0a7214ada2000008,3552,,,3.99,3.99,1.0
600a1a8d0a7214ada2000008,3553,,,6.74,6.74,1.0
600a1a8d0a7214ada2000008,3554,,,10.48,10.48,1.0
600a1a8d0a7214ada2000008,3555,,,5.58,5.58,1.0
600a1a8d0a7214ada2000008,3556,,,3.49,3.49,1.0
600a1a8d0a7214ada2000008,3557,,,2.69,2.69,1.0
600a1a8d0a7214ada2000008,3558,,,2.49,2.49,1.0
600a1a8d0a7214ada2000008,3559,,,1.39,1.39,1.0
600a1a8d0a7214ada2000008,3560,,,1.39,1.39,1.0
600a1a8d0a7214ada2000008,3561,,,3.99,3.99,1.0
600a1a8d0a7214ada2000008,3562,,,3.99,3.99,1.0
600a1a8d0a7214ada2000008,3563,,,4.99,4.99,1.0
600a1a8d0a7214ada2000008,3564,,,2.49,2.49,1.0
600a1a8d0a7214ada2000008,3565,,,1.99,1.99,1.0
600a1a8d0a7214ada2000008,3566,,,1.79,1.79,1.0
600a1a8d0a7214ada2000008,3567,,,1.79,1.79,1.0
600a1a8d0a7214ada2000008,3568,,,2.79,2.79,1.0
600a1a8d0a7214ada2000008,3569,,,2.79,2.79,1.0
600a1a8d0a7214ada2000008,3570,,,2.79,2.79,1.0
600a1a8d0a7214ada2000008,3571,,,2.79,2.79,1.0
600a1a8d0a7214ada2000008,3572,,,2.79,2.79,1.0
600a1a8d0a7214ada2000008,3573,,,2.29,2.29,1.0
600a1a8d0a7214ada2000008,3574,,,2.29,2.29,1.0
600a1a8d0a7214ada2000008,3575,311111705006,,5.99,5.99,1.0
600a1a8d0a7214ada2000008,3576,044700061909,,5.99,5.99,1.0
600a1a8d0a7214ada2000008,3577,,,0.75,0.75,1.0
600a1a8d0a7214ada2000008,3578,,,0.75,0.75,1.0
600a1a8d0a7214ada2000008,3579,,,0.75,0.75,1.0
600a1a8d0a7214ada2000008,3580,,,0.75,0.75,1.0
600a1a8d0a7214ada2000008,3581,,,0.75,0.75,1.0
600a1a8d0a7214ada2000008,3582,,,3.99,3.99,1.0
600a1a8d0a7214ada2000008,3583,,,0.75,0.75,1.0
600a1a8d0a7214ada2000008,3584,,,0.75,0.75,1.0
600a1a8d0a7214ada2000008,3585,,,0.75,0.75,1.0
600a1a8d0a7214ada2000008,3586,,,2.79,2.79,1.0
600a1a8d0a7214ada2000008,3587,,,2.79,2.79,1.0
600a1a8d0a7214ada2000008,3588,,,4.99,4.99,1.0
600a1a8d0a7214ada2000008,3589,,,4.99,4.99,1.0
600a1a8d0a7214ada2000008,3590,,,4.99,4.99,1.0
600a1a8d0a7214ada2000008,3591,,,4.99,4.99,1.0
600a1a8d0a7214ada2000008,3592,,,4.97,4.97,1.0
600a1a8d0a7214ada2000008,3593,,,19.99,19.99,1.0
600a1a8d0a7214ada2000008,3594,,,19.99,19.99,1.0
600a1a8d0a7214ada2000008,3595,,,1.67,1.67,1.0
600a1a8d0a7214ada2000008,3596,,,1.66,1.66,1.0
600a1a8d0a7214ada2000008,3597,511111901587,,1.29,1.29,1.0
600a1a8d0a7214ada2000008,3598,,,6.99,6.99,1.0
600a1a8d0a7214ada2000008,3599,,,6.99,6.99,1.0
600a1a8d0a7214ada2000008,3600,,,4.99,4.99,1.0
600a1a8d0a7214ada2000008,3601,,,4.99,4.99,1.0
600a1a8d0a7214ada2000008,3602,,,4.99,4.99,1.0
600a1a8d0a7214ada2000008,3603,,,4.99,4.99,1.0
600a1a8d0a7214ada2000008,3604,,,11.99,11.99,1.0
600a1a8d0a7214ada2000008,3605,,,5.49,5.49,1.0
600a1a8d0a7214ada2000008,3606,,,17.15,17.15,1.0
600a1a8d0a7214ada2000008,3607,,,13.91,13.91,1.0
600a1a8d0a7214ada2000008,3608,,,5.09,5.09,1.0
600a1a8d0a7214ada2000008,3609,,,4.97,4.97,1.0
600a1a8d0a7214ada2000008,3610,,,3.99,3.99,1.0
600a1a8d0a7214ada2000008,3611,,,1.24,1.24,1.0
600a1a8d0a7214ada2000008,3612,,,2.99,2.99,1.0
600a1a8d0a7214ada2000008,3613,,,0.54,0.54,1.0
600a1a8d0a7214ada2000008,3614,,,0.54,0.54,1.0
600a1a8d0a7214ada2000008,3615,,,0.54,0.54,1.0
600a1a8d0a7214ada2000008,3616,,,1.08,1.08,1.0
600a1a8d0a7214ada2000008,3617,,,3.99,3.99,1.0
600a1a8d0a7214ada2000008,3618,,,5.96,5.96,1.0
600a1a8d0a7214ada2000008,3619,,,2.99,2.99,1.0
600a1a8d0a7214ada2000008,3620,,,3.49,3.49,1.0
600a1a8d0a7214ada2000008,3621,021000026999,,0.89,0.89,1.0
600a1a8d0a7214ada2000008,3622,,,1.76,1.76,1.0
600a1a8d0a7214ada2000008,3623,,,3.49,3.49,1.0
600a1a8d0a7214ada2000008,3624,041500220208,,3.99,3.99,1.0
600a1a8d0a7214ada2000008,3625,,,1.99,1.99,1.0
600a1a8d0a7214ada2000008,3626,4066,,1.16,1.16,1.0
600a1a8d0a7214ada2000008,3627,021000701445,,1.99,1.99,1.0
600afbd90a720f053500000b,3628,,,6.89,6.89,1.0
600afbd90a720f053500000b,3629,,,9.39,9.39,3.0
600afbd90a720f053500000b,3630,076840580750,,23.16,23.16,4.0
600afbd90a720f053500000b,3631,815473013279,,4.25,4.25,1.0
600afbd90a720f053500000b,3632,036000391718,,7.96,7.96,2.0
